mountain_id,route_name,route_time,route_difficulty,start_point,ferata,height_diff,gear_summer,gear_winter
29,Aljažev dom v Vratih - Triglavski dom na Kredarici (Tominškova pot),4 h 50 min,zelo zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1500,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
29,Aljažev dom v Vratih - Triglavski dom na Kredarici (čez Prag),5 h,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1500,,"cepin, dereze"
29,Konec ceste na Pokljuki - Triglavski dom na Kredarici,5 h,zahtevna označena pot,Konec ceste na Pokljuki (1340 m),,1175,čelada,"čelada, cepin, dereze"
29,Dolina Kot - Triglavski dom na Kredarici,5 h,zahtevna označena pot,Dolina Kot (950 m),,1565,,"cepin, dereze"
29,Zadnjica - Triglavski dom na Kredarici,7 h 30 min,zahtevna označena pot,Zadnjica (650 m),,1865,čelada,"čelada, cepin, dereze"
29,Uskovnica (Lom) - Triglavski dom na Kredarici (čez planino Spodnji Tosc),5 h 35 min,zahtevna označena pot,Uskovnica (Lom) (1076 m),,1439,čelada,"čelada, cepin, dereze"
29,Uskovnica (Razpotje) - Triglavski dom na Kredarici (čez planino Spodnji Tosc),5 h 30 min,zahtevna označena pot,Uskovnica (Razpotje) (1215 m),,1300,čelada,"čelada, cepin, dereze"
30,Mrzla Voda (dolina) - Divja koza (Čez Trbiško škrbino),14 h 30 min,zelo zahtevna neoznačena steza,Mrzla Voda (dolina) (1012 m),,1495,"čelada, svetilka","čelada, cepin, dereze, svetilka"
31,Nevejski preval - Koštrunove špice (čez Škrbino prednje Špranje),4 h 30 min,zahtevna označena pot,Nevejski preval (1170 m),,1332,čelada,"čelada, cepin, dereze"
31,Cave del Mole - Koštrunove špice (čez Škrbino prednje Špranje),4 h,zahtevna označena pot,Cave del Mole (1035 m),,1467,čelada,"čelada, cepin, dereze"
31,Cave del Mole - Koštrunove špice (čez Škrbino zadnje Špranje),4 h,zahtevna označena pot,Cave del Mole (1035 m),,1467,čelada,"čelada, cepin, dereze"
32,Gozd Martuljek - Mala Martuljška Ponca,6 h 30 min,zelo zahtevno brezpotje,Gozd Martuljek (750 m),,1751,"čelada, cepin","čelada, cepin, dereze"
33,Aljažev dom v Vratih - Stenar (čez Sovatno),5 h 15 min,delno zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1486,,"cepin, dereze"
33,Zadnjica - Stenar,6 h,lahka označena pot,Zadnjica (650 m),,1851,,"cepin, dereze"
33,Aljažev dom v Vratih - Stenar (čez Stenarska vratca),5 h,zahtevna neoznačena steza,Aljažev dom v Vratih (1015 m),,1486,čelada,"čelada, cepin, dereze"
33,Ruski križ - Stenar (čez Križ),6 h 15 min,zelo zahtevna označena pot,Ruski križ (1000 m),,1501,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
33,Pišnica - Stenar (čez Križ),6 h 50 min,zelo zahtevna označena pot,Pišnica (850 m),,1651,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
34,Aljažev dom v Vratih  - Spodnji Rokav (Potočnik - Tominšek),5 h,alpinistični vzpon,Aljažev dom v Vratih  (1015 m),,1485,čelada,"čelada, cepin, dereze, svetilka"
35,D postaja - Prestreljenik,45 min,delno zahtevna označena pot,D postaja (2202 m),,297,,"cepin, dereze"
35,Nevejski Preval - Prestreljenik (mimo koče Gilberti),4 h 15 min,zahtevna označena pot,Nevejski Preval (1170 m),,1329,čelada,"čelada, cepin, dereze"
35,B postaja - Prestreljenik (čez Krnico),4 h 25 min,zahtevna označena pot,B postaja (970 m),,1529,čelada,"čelada, cepin, dereze"
35,Nevejski preval - Prestreljenik (pot 636),3 h 45 min,zahtevna označena pot,Nevejski preval (1170 m),,1329,čelada,"čelada, cepin, dereze"
35,Nevejski preval - Prestreljenik (po smučarski progi),3 h 30 min,delno zahtevna označena pot,Nevejski preval (1170 m),,1329,čelada,"čelada, cepin, dereze"
35,Gozdec - Prestreljenik (mimo doma Petra Skalarja),5 h 45 min,zahtevna označena pot,Gozdec (1075 m),,1424,,"cepin, dereze"
36,Gozd Martuljek - Široka peč,5 h,zelo zahtevno brezpotje,Gozd Martuljek (750 m),,1747,"čelada, svetilka","čelada, cepin, dereze, svetilka"
37,Zadnjica - Poprovec (čez Dolič),6 h 50 min,"zahtevna označena pot, lahko brezpotje",Zadnjica (690 m),,1806,čelada,"čelada, cepin, dereze"
37,Planina Blato - Poprovec (čez Planino v Lazu in po Dolini za Debelim vrhom),6 h 20 min,lahko brezpotje,Planina Blato (1147 m),,1349,,"cepin, dereze"
37,Planina Blato - Poprovec (čez Planino Krstenico in po Dolini za Debelim vrhom),6 h 35 min,lahko brezpotje,Planina Blato (1147 m),,1349,,"cepin, dereze"
38,Planina Blato - Teme (Hribarice) (čez Planino v Lazu in po Dolini za Debelim vrhom),6 h 5 min,lahko brezpotje,Planina Blato (1147 m),,1348,,"cepin, dereze"
38,Planina Blato - Teme (Hribarice) (čez Planino Krstenico in po Dolini za Debelim vrhom),6 h 20 min,lahko brezpotje,Planina Blato (1147 m),,1348,,"cepin, dereze"
39,Vršič - Veliki Ozebnik (čez Jalovško škrbino),5 h 30 min,zahtevno brezpotje,Vršič (1611 m),,869,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
39,Vršič - Veliki Ozebnik (mimo zavetišča pod Špičkom),6 h,zahtevno brezpotje,Vršič (1611 m),,869,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
39,Zadnja Trenta (Flori) - Veliki Ozebnik (mimo zavetišča pod Špičkom),5 h 30 min,zahtevno brezpotje,Zadnja Trenta (Flori) (900 m),,1580,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
39,Zadnja Trenta (Flori) - Veliki Ozebnik (čez Jalovško škrbino),5 h 30 min,zahtevno brezpotje,Zadnja Trenta (Flori) (900 m),,1580,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
40,Koča na Doliču pod Triglavom - Vrh Zelenic,1 h,zahtevno brezpotje,Koča na Doliču pod Triglavom (2151 m),,327,čelada,"čelada, cepin, dereze"
41,Pišnica - Špik (skozi Kačji graben),4 h 45 min,zahtevna označena pot,Pišnica (870 m),,1602,čelada,"čelada, cepin, dereze"
41,Ruski križ - Špik (mimo Koče v Krnici),5 h,zelo zahtevna označena pot,Ruski križ (1000 m),,1472,čelada,"čelada, cepin, dereze"
41,Ruski križ - Špik (skozi Kačji graben),4 h 50 min,zahtevna označena pot,Ruski križ (1000 m),,1472,čelada,"čelada, cepin, dereze"
41,Pišnica - Špik (mimo Koče v Krnici),5 h 30 min,zelo zahtevna označena pot,Pišnica (850 m),,1622,čelada,"čelada, cepin, dereze"
42,Zadnjica - Mišeljski Konec (čez Dolič),5 h 45 min,zahtevno brezpotje,Zadnjica (650 m),,1814,čelada,"čelada, cepin, dereze"
43,Dolina Kot - Begunjski vrh,4 h 30 min,delno zahtevna označena pot,Dolina Kot (950 m),,1511,,"cepin, dereze"
43,Aljažev dom v Vratih - Begunjski vrh (Tominškova pot),4 h 50 min,zelo zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1446,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
43,Aljažev dom v Vratih - Begunjski vrh (čez Prag),5 h,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1446,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
43,Turkov rovt (Vrata) - Begunjski vrh (snežni pristop),4 h 30 min,lahko brezpotje,Turkov rovt (Vrata) (941 m),,1520,,"cepin, dereze"
43,Dolina Krma - Begunjski vrh,5 h 45 min,lahka označena pot,Dolina Krma (944 m),,1517,,"cepin, dereze"
43,Konec ceste na Pokljuki - Begunjski vrh,6 h 30 min,zahtevna označena pot,Konec ceste na Pokljuki (1340 m),,1121,čelada,"čelada, cepin, dereze"
44,Zadnjica - Planja,5 h 45 min,zahtevna označena pot,Zadnjica (650 m),,1803,čelada,"čelada, cepin, dereze"
44,Vršič - Planja,5 h 45 min,zahtevna označena pot,Vršič (1611 m),,842,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
44,Aljažev dom v Vratih - Planja (čez Sovatno),6 h 15 min,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1438,čelada,"čelada, cepin, dereze"
44,Ruski križ - Planja (čez Kriško steno),6 h 55 min,zelo zahtevna označena pot,Ruski križ (1000 m),,1453,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
45,Gozdec - Vrh Laške Planje,5 h,zelo zahtevna označena pot,Gozdec (1075 m),,1373,čelada,"čelada, cepin, dereze"
46,Planina Blato - Vršaki (Vzhodni vrh) (čez Planino v Lazu in po Dolini za Debelim vrhom),5 h,lahko brezpotje,Planina Blato (1147 m),,1301,,"cepin, dereze"
46,Koča pri Savici - Vršaki (Vzhodni vrh),6 h,"zahtevna označena pot, lahko brezpotje",Koča pri Savici (653 m),,1795,čelada,"čelada, cepin, dereze"
46,Planina Blato - Vršaki (Vzhodni vrh) (čez Planino Krstenico in po Dolini za Debelim vrhom),5 h 15 min,lahko brezpotje,Planina Blato (1147 m),,1301,,"cepin, dereze"
46,Zadnjica - Vršaki (Vzhodni vrh) (čez Dolič),6 h 15 min,lahko brezpotje,Zadnjica (690 m),,1758,čelada,"čelada, cepin, dereze"
47,Nevejski preval - Vrh Krnice,5 h 15 min,zelo zahtevna označena pot,Nevejski preval (1170 m),B/C,1271,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
47,Korito / Coritis - Vrh Krnice,5 h 50 min,zelo zahtevna označena pot,Korito / Coritis (574 m),B/C,1867,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
48,Planina Blato - Vršaki (Južni vrh) (čez Planino v Lazu in po Dolini za Debelim vrhom),5 h 50 min,lahko brezpotje,Planina Blato (1147 m),,1284,,"cepin, dereze"
48,Planina Blato - Vršaki (Južni vrh) (čez Planino Krstenico in po Dolini za Debelim vrhom),6 h 5 min,lahko brezpotje,Planina Blato (1147 m),,1284,,"cepin, dereze"
49,Pecol - Bivak Suringar,2 h 45 min,zelo zahtevna označena pot,Pecol (1510 m),,920,čelada,"čelada, cepin, dereze"
49,Planina Zajzera - Bivak Suringar (Via Amalia),5 h 45 min,zelo zahtevna označena pot,Planina Zajzera (1004 m),,1426,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
50,Plaz Črlovec - Kukova špica (čez Gulce),5 h,zahtevna neoznačena steza,Plaz Črlovec (920 m),,1507,čelada,"čelada, cepin, dereze"
50,Plaz Črlovec - Kukova špica (čez JV raz),6 h,alpinistični vzpon,Plaz Črlovec (920 m),,1507,"čelada, svetilka","čelada, cepin, dereze, svetilka"
51,Planina Blato - Vršaki (Srednji vrh) (čez Planino Krstenico in po Dolini za Debelim vrhom),5 h 35 min,lahko brezpotje,Planina Blato (1147 m),,1277,,"cepin, dereze"
51,Planina Blato - Vršaki (Srednji vrh) (čez Planino v Lazu in po Dolini za Debelim vrhom),5 h 20 min,lahko brezpotje,Planina Blato (1147 m),,1277,,"cepin, dereze"
52,Gozdec - Črni Vogel,5 h 30 min,zelo zahtevna označena pot,Gozdec (1075 m),,1347,čelada,"čelada, cepin, dereze"
53,Planina Blato - Vršaki (Vrh za Koritami) ( čez Planino Krstenico in po Dolini za Debelim vrhom),5 h 55 min,lahko brezpotje,Planina Blato (1147 m),,1275,,"cepin, dereze"
53,Planina Blato - Vršaki (Vrh za Koritami) (čez Planino v Lazu in po Dolini za Debelim vrhom),5 h 40 min,lahko brezpotje,Planina Blato (1147 m),,1275,,"cepin, dereze"
54,Pecol - Špik Hude police / Cima di Terrarossa,2 h 45 min,lahka neoznačena steza,Pecol (1510 m),,910,čelada,"čelada, cepin, dereze"
54,Pecol - Špik Hude police / Cima di Terrarossa (Leva),4 h 30 min,zelo zahtevna označena pot,Pecol (1510 m),C,910,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
55,Aljažev dom v Vratih - Pihavec (čez Luknjo),4 h 30 min,zahtevno brezpotje,Aljažev dom v Vratih (1015 m),,1404,čelada,"čelada, cepin, dereze"
55,Aljažev dom v Vratih - Pihavec (čez Sovatno),5 h,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1404,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
55,Zadnjica - Pihavec,5 h 15 min,zahtevna označena pot,Zadnjica (650 m),,1769,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
55,Zadnjica - Pihavec (čez Luknjo),5 h 15 min,zahtevno brezpotje,Zadnjica (650 m),,1769,čelada,"čelada, cepin, dereze"
56,Prelaz Na Žlebeh / Sella Nevea - Špik nad Planjo / Punta Plagnis (neoznačena mulatjera),4 h 30 min,delno zahtevna neoznačena pot,Prelaz Na Žlebeh / Sella Nevea (1188 m),,1223,"čelada, svetilka","čelada, cepin, dereze, svetilka"
57,Aljažev dom v Vratih - Križ (mimo bivaka na Rušju),4 h 30 min,delno zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1395,,"cepin, dereze"
57,Zadnjica - Križ (čez Bovška vratica),5 h 30 min,delno zahtevna označena pot,Zadnjica (650 m),,1760,čelada,"čelada, cepin, dereze"
57,Aljažev dom v Vratih - Križ (čez Sovatno),5 h,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1395,čelada,"čelada, cepin, dereze"
57,Ruski križ - Križ,4 h 45 min,zelo zahtevna označena pot,Ruski križ (1000 m),,1410,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
57,Zadnjica - Križ (čez Dovška vrata),5 h 45 min,zahtevna označena pot,Zadnjica (650 m),,1760,čelada,"čelada, cepin, dereze"
57,Aljažev dom v Vratih - Križ (čez Stenarska vratca),4 h 45 min,zahtevna neoznačena steza,Aljažev dom v Vratih (1015 m),,1395,čelada,"čelada, cepin, dereze"
57,Pišnica - Križ,5 h 20 min,zelo zahtevna označena pot,Pišnica (850 m),,1560,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
58,Dolina Kot - Visoka Vrbanova špica (pot Lojzeta Rekarja),5 h,zelo zahtevna označena pot,Dolina Kot (950 m),B/C,1458,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
58,Dolina Kot - Visoka Vrbanova špica (mimo Staničevega doma),4 h 20 min,delno zahtevna označena pot,Dolina Kot (950 m),,1458,,"cepin, dereze"
58,Dolina Krma - Visoka Vrbanova špica,5 h 35 min,lahka označena pot,Dolina Krma (944 m),,1464,,"cepin, dereze"
58,Aljažev dom v Vratih - Visoka Vrbanova špica (čez Prag),4 h 50 min,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1393,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
58,Konec ceste na Pokljuki - Visoka Vrbanova špica,6 h 10 min,zelo zahtevna označena pot,Konec ceste na Pokljuki (1340 m),,1068,čelada,"čelada, cepin, dereze"
58,Turkov rovt (Vrata) - Visoka Vrbanova špica (snežni pristop),4 h 20 min,lahko brezpotje,Turkov rovt (Vrata) (941 m),,1467,,"cepin, dereze"
59,Planina Krnica - Lopa,4 h,zelo zahtevno brezpotje,Planina Krnica (1240 m),,1166,čelada,"čelada, cepin, dereze"
59,D postaja - Lopa,2 h 15 min,zelo zahtevno brezpotje,D postaja (2202 m),,204,čelada,"čelada, cepin, dereze"
60,Aljažev dom v Vratih - Gubno,4 h 45 min,lahko brezpotje,Aljažev dom v Vratih (1015 m),,1388,,"cepin, dereze"
60,Ruski križ - Gubno,5 h,"zelo zahtevna označena pot, lahko brezpotje",Ruski križ (1000 m),,1403,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
60,Pišnica - Gubno,5 h 35 min,"zelo zahtevna označena pot, lahko brezpotje",Pišnica (850 m),,1553,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
61,Dolina Krma - Dom Planika pod Triglavom,4 h 30 min,lahka označena pot,Dolina Krma (944 m),,1457,,"cepin, dereze"
61,Konec ceste na Pokljuki - Dom Planika pod Triglavom,4 h 30 min,zahtevna označena pot,Konec ceste na Pokljuki (1340 m),,1061,čelada,"čelada, cepin, dereze"
61,Zadnjica - Dom Planika pod Triglavom,6 h 45 min,zahtevna označena pot,Zadnjica (650 m),,1751,čelada,"čelada, cepin, dereze"
61,Stara Fužina - Dom Planika pod Triglavom,6 h 15 min,zahtevna označena pot,Stara Fužina (600 m),,1801,čelada,"čelada, cepin, dereze"
61,Uskovnica (Razpotje) - Dom Planika pod Triglavom (čez planino Spodnji Tosc),5 h,zahtevna označena pot,Uskovnica (Razpotje) (1215 m),,1186,čelada,"čelada, cepin, dereze"
61,Planina Blato - Dom Planika pod Triglavom (čez Grintovico),5 h 15 min,"lahka neoznačena steza, zahtevna označena pot",Planina Blato (1147 m),,1254,čelada,"čelada, cepin, dereze"
61,Uskovnica (Lom) - Dom Planika pod Triglavom (čez planino Spodnji Tosc),5 h 5 min,zahtevna označena pot,Uskovnica (Lom) (1076 m),,1325,čelada,"čelada, cepin, dereze"
61,Srednja vas - Dom Planika pod Triglavom (Za Ribnico in čez planino Spodnji Tosc),6 h 30 min,zahtevna označena pot,Srednja vas (583 m),,1818,čelada,"čelada, cepin, dereze"
62,Koča pri Savici - Veliko Špičje,5 h 30 min,zahtevna označena pot,Koča pri Savici (653 m),,1745,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
62,Koča  pri Savici - Veliko Špičje (mimo Zasavske koče),7 h 15 min,zahtevna označena pot,Koča pri Savici (653 m),,1745,čelada,"čelada, cepin, dereze"
62,Planina Blato - Veliko Špičje (čez Štapce),5 h 45 min,zahtevna označena pot,Planina Blato (1147 m),,1251,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
62,Planina Blato - Veliko Špičje (Za Kopico),7 h 15 min,zahtevna označena pot,Planina Blato (1147 m),,1251,čelada,"čelada, cepin, dereze"
62,Vas na Skali - Veliko Špičje (na greben Špičja po Tumovi smeri),5 h,zelo zahtevno brezpotje,Vas na Skali (980 m),,1418,čelada,"čelada, cepin, dereze"
62,Trenta - Veliko Špičje,6 h 30 min,zahtevna označena pot,Trenta (620 m),,1778,čelada,"čelada, cepin, dereze"
62,Zadnjica - Veliko Špičje,6 h 30 min,zahtevna označena pot,Zadnjica (650 m),,1748,čelada,"čelada, cepin, dereze"
63,Dolina Kot - Cmir,6 h,zahtevna označena pot,Dolina Kot (950 m),,1443,čelada,"čelada, cepin, dereze"
63,Aljažev dom v Vratih - Cmir (Tominškova pot),6 h 20 min,zelo zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1378,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
63,Aljažev dom v Vratih - Cmir (čez Prag),6 h 30 min,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1378,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
63,Dolina Krma - Cmir,7 h 15 min,zahtevna označena pot,Dolina Krma (944 m),,1449,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
64,Aljažev dom v Vratih - Bovški Gamsovec (čez Luknjo),4 h 30 min,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1377,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
64,Aljažev dom v Vratih - Bovški Gamsovec (čez Sovatno),4 h 45 min,zahtevna označena pot,Aljažev dom v Vratih (1015 m),,1377,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
64,Zadnjica - Bovški Gamsovec (čez Luknjo),5 h 15 min,zahtevna označena pot,Zadnjica (650 m),,1742,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
65,D postaja - Prestreljeniško okno,35 min,zahtevna označena pot,D postaja (2202 m),,189,čelada,"čelada, cepin, dereze"
65,Križišče nad B postajo - Prestreljeniško okno (Ferata),4 h 45 min,zelo zahtevna označena pot,Križišče nad B postajo (1100 m),B/C,1291,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
65,Križišče nad B postajo - Prestreljeniško okno,4 h 30 min,zahtevna označena pot,Križišče nad B postajo (1100 m),,1291,čelada,"čelada, cepin, dereze"
66,Planina Blato - Debeli vrh (čez planino v Lazu),4 h,zahtevno brezpotje,Planina Blato (1147 m),,1243,čelada,"čelada, cepin, dereze"
67,Planina Blato - Vrh Hribaric (čez Planino v Lazu in po Dolini za Debelim vrhom),5 h,lahko brezpotje,Planina Blato (1147 m),,1241,,"cepin, dereze"
